loc,cyclomatic_complexity,num_statements,num_returns,num_assigns,num_calls,num_if,num_for,num_while,max_nesting_depth,constant_ratio,string_ratio,comment_ratio,decorator_count,has_fastapi_decorator,name_flag,path_util_signal,path_core_signal,uses_request,uses_response,uses_depends,identifier,id,label,type,pagerank,betweenness,fan_in,fan_out,num_called_unique
2,1.0,2,0,1,1,0,0,0,7,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/api_key.py:__call__:285::__call__,code:fastapi/security/api_key.py:__call__:285,__call__,Method,0.0029028232028093306,0.0,1,0,1
44,2.0,3,0,1,5,0,0,0,8,0.0761904761904762,0.047619047619047616,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/api_key.py:__init__:146::__init__,code:fastapi/security/api_key.py:__init__:146,__init__,Method,0.003545457070078548,5.170425168038818e-05,10,1,2
44,2.0,3,0,1,5,0,0,0,8,0.0761904761904762,0.047619047619047616,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/api_key.py:__init__:234::__init__,code:fastapi/security/api_key.py:__init__:234,__init__,Method,0.003545457070078548,5.170425168038818e-05,10,1,2
48,2.0,3,0,1,5,0,0,0,8,0.0761904761904762,0.047619047619047616,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/api_key.py:__init__:54::__init__,code:fastapi/security/api_key.py:__init__:54,__init__,Method,0.003545457070078548,5.170425168038818e-05,10,1,2
9,7.0,6,1,0,1,2,0,0,9,0.046511627906976744,0.023255813953488372,0.0,1,0,1,0,0,0.0,0.0,0.0,code:fastapi/security/api_key.py:check_api_key:11::check_api_key,code:fastapi/security/api_key.py:check_api_key:11,check_api_key,Method,0.0027645764221768824,0.0,0,1,1
2,1.0,2,0,0,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/base.py:SecurityBase:3::SecurityBase,code:fastapi/security/base.py:SecurityBase:3,SecurityBase,Class,0.0027645764221768824,0.0,0,0,0
30,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/http.py:HTTPAuthorizationCredentials:28::HTTPAuthorizationCredentials,code:fastapi/security/http.py:HTTPAuthorizationCredentials:28,HTTPAuthorizationCredentials,Class,0.0027645764221768824,0.0,0,0,0
24,12.0,12,1,5,4,2,0,0,9,0.046875,0.015625,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/http.py:HTTPBase:68::HTTPBase,code:fastapi/security/http.py:HTTPBase:68,HTTPBase,Class,0.0027645764221768824,0.0,0,2,4
102,15.0,24,1,11,13,4,0,0,10,0.07971014492753623,0.06159420289855073,0.0196078431372549,0,0,0,0,0,1.0,0.0,1.0,code:fastapi/security/http.py:HTTPBasic:96::HTTPBasic,code:fastapi/security/http.py:HTTPBasic:96,HTTPBasic,Class,0.0027645764221768824,0.0,0,2,9
8,1.0,3,0,0,1,0,0,0,7,0.09523809523809523,0.09523809523809523,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/http.py:HTTPBasicCredentials:15::HTTPBasicCredentials,code:fastapi/security/http.py:HTTPBasicCredentials:15,HTTPBasicCredentials,Class,0.0027645764221768824,0.0,0,0,1
84,15.0,17,2,5,10,4,0,0,9,0.075,0.045,0.023809523809523808,0,0,0,0,0,1.0,0.0,1.0,code:fastapi/security/http.py:HTTPBearer:219::HTTPBearer,code:fastapi/security/http.py:HTTPBearer:219,HTTPBearer,Class,0.0027645764221768824,0.0,0,2,6
82,15.0,17,2,5,9,4,0,0,9,0.07734806629834254,0.049723756906077346,0.024390243902439025,0,0,0,0,0,1.0,0.0,1.0,code:fastapi/security/http.py:HTTPDigest:323::HTTPDigest,code:fastapi/security/http.py:HTTPDigest:323,HTTPDigest,Class,0.0027645764221768824,0.0,0,2,6
30,7.0,17,1,7,8,4,0,0,9,0.0759493670886076,0.06962025316455696,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/http.py:__call__:186::__call__,code:fastapi/security/http.py:__call__:186,__call__,Method,0.0029028232028093306,3.4800938631030503e-06,1,2,7
20,7.0,11,2,2,5,4,0,0,8,0.06818181818181818,0.045454545454545456,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/http.py:__call__:300::__call__,code:fastapi/security/http.py:__call__:300,__call__,Method,0.0029028232028093306,3.4800938631030503e-06,1,2,4
20,7.0,11,2,2,5,4,0,0,8,0.06818181818181818,0.045454545454545456,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/http.py:__call__:402::__call__,code:fastapi/security/http.py:__call__:402,__call__,Method,0.0029028232028093306,3.4800938631030503e-06,1,2,4
12,5.0,7,1,2,3,2,0,0,8,0.047619047619047616,0.031746031746031744,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/http.py:__call__:81::__call__,code:fastapi/security/http.py:__call__:81,__call__,Method,0.0029028232028093306,3.4800938631030503e-06,1,2,3
50,2.0,4,0,3,5,0,0,0,8,0.08411214953271028,0.04672897196261682,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/http.py:__init__:129::__init__,code:fastapi/security/http.py:__init__:129,__init__,Method,0.003545457070078548,0.0,10,0,2
42,2.0,3,0,2,5,0,0,0,8,0.07920792079207921,0.039603960396039604,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/http.py:__init__:251::__init__,code:fastapi/security/http.py:__init__:251,__init__,Method,0.003545457070078548,0.0,10,0,2
40,2.0,3,0,2,4,0,0,0,8,0.08536585365853659,0.04878048780487805,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/http.py:__init__:355::__init__,code:fastapi/security/http.py:__init__:355,__init__,Method,0.003545457070078548,0.0,10,0,2
11,5.0,4,0,2,1,0,0,0,8,0.05084745762711865,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/http.py:__init__:69::__init__,code:fastapi/security/http.py:__init__:69,__init__,Method,0.003545457070078548,0.0,10,0,1
71,9.0,12,1,4,9,2,0,0,14,0.059782608695652176,0.03804347826086957,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/oauth2.py:OAuth2:307::OAuth2,code:fastapi/security/oauth2.py:OAuth2:307,OAuth2,Class,0.0027645764221768824,0.0,0,1,6
100,10.0,14,1,4,14,3,0,0,11,0.09090909090909091,0.06611570247933884,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/oauth2.py:OAuth2AuthorizationCodeBearer:502::OAuth2AuthorizationCodeBearer,code:fastapi/security/oauth2.py:OAuth2AuthorizationCodeBearer:502,OAuth2AuthorizationCodeBearer,Class,0.0027645764221768824,0.0,0,36,9
101,10.0,14,1,4,14,3,0,0,11,0.08898305084745763,0.0635593220338983,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/oauth2.py:OAuth2PasswordBearer:390::OAuth2PasswordBearer,code:fastapi/security/oauth2.py:OAuth2PasswordBearer:390,OAuth2PasswordBearer,Class,0.0027645764221768824,0.0,0,36,9
118,3.0,8,0,5,13,0,0,0,10,0.10795454545454546,0.07386363636363637,0.00847457627118644,0,0,0,0,0,0.0,0.0,1.0,code:fastapi/security/oauth2.py:OAuth2PasswordRequestForm:15::OAuth2PasswordRequestForm,code:fastapi/security/oauth2.py:OAuth2PasswordRequestForm:15,OAuth2PasswordRequestForm,Class,0.0027645764221768824,0.0,0,2,3
135,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/oauth2.py:OAuth2PasswordRequestFormStrict:151::OAuth2PasswordRequestFormStrict,code:fastapi/security/oauth2.py:OAuth2PasswordRequestFormStrict:151,OAuth2PasswordRequestFormStrict,Class,0.0027645764221768824,0.0,0,0,0
37,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/oauth2.py:SecurityScopes:612::SecurityScopes,code:fastapi/security/oauth2.py:SecurityScopes:612,SecurityScopes,Class,0.0027645764221768824,0.0,0,0,0
9,3.0,6,1,1,2,2,0,0,8,0.06666666666666667,0.044444444444444446,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/oauth2.py:__call__:378::__call__,code:fastapi/security/oauth2.py:__call__:378,__call__,Method,0.0029028232028093306,1.491468798472736e-06,1,1,2
12,4.0,7,1,2,4,2,0,0,8,0.08450704225352113,0.07042253521126761,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/oauth2.py:__call__:487::__call__,code:fastapi/security/oauth2.py:__call__:487,__call__,Method,0.0029028232028093306,3.4800938631030503e-06,1,2,4
12,4.0,7,1,2,4,2,0,0,8,0.08450704225352113,0.07042253521126761,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/oauth2.py:__call__:597::__call__,code:fastapi/security/oauth2.py:__call__:597,__call__,Method,0.0029028232028093306,3.4800938631030503e-06,1,2,4
85,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/oauth2.py:__init__:215::__init__,code:fastapi/security/oauth2.py:__init__:215,__init__,Method,0.003545457070078548,0.0,10,0,0
51,2.0,3,0,2,7,0,0,0,13,0.0546875,0.03125,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/oauth2.py:__init__:320::__init__,code:fastapi/security/oauth2.py:__init__:320,__init__,Method,0.003545457070078548,0.0,10,0,4
81,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/oauth2.py:__init__:399::__init__,code:fastapi/security/oauth2.py:__init__:399,__init__,Method,0.003545457070078548,0.0,10,0,0
82,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/oauth2.py:__init__:508::__init__,code:fastapi/security/oauth2.py:__init__:508,__init__,Method,0.003545457070078548,0.0,10,0,0
84,1.0,6,0,5,13,0,0,0,9,0.10404624277456648,0.06936416184971098,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/oauth2.py:__init__:60::__init__,code:fastapi/security/oauth2.py:__init__:60,__init__,Method,0.003545457070078548,0.0003102255100823291,10,2,3
27,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/security/oauth2.py:__init__:625::__init__,code:fastapi/security/oauth2.py:__init__:625,__init__,Method,0.003545457070078548,0.0,10,0,0
66,9.0,12,1,4,7,2,0,0,9,0.07236842105263158,0.046052631578947366,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/open_id_connect_url.py:OpenIdConnect:10::OpenIdConnect,code:fastapi/security/open_id_connect_url.py:OpenIdConnect:10,OpenIdConnect,Class,0.0027645764221768824,0.0,0,1,4
9,3.0,6,1,1,2,2,0,0,8,0.06666666666666667,0.044444444444444446,0.0,0,0,0,0,0,1.0,0.0,0.0,code:fastapi/security/open_id_connect_url.py:__call__:74::__call__,code:fastapi/security/open_id_connect_url.py:__call__:74,__call__,Method,0.0029028232028093306,1.491468798472736e-06,1,1,2
51,2.0,3,0,2,5,0,0,0,8,0.07291666666666667,0.041666666666666664,0.0,0,0,0,0,0,0.0,0.0,0.0,code:fastapi/security/open_id_connect_url.py:__init__:16::__init__,code:fastapi/security/open_id_connect_url.py:__init__:16,__init__,Method,0.003545457070078548,0.0,10,0,2
6,2.0,4,1,1,1,1,0,0,6,0.06666666666666667,0.06666666666666667,0.0,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/security/utils.py:get_authorization_scheme_param:3::get_authorization_scheme_param,code:fastapi/security/utils.py:get_authorization_scheme_param:3,get_authorization_scheme_param,Function,0.014998702854501198,0.0,12,0,1
52,11.0,38,1,27,12,7,1,0,9,0.010752688172043012,0.002688172043010753,0.038461538461538464,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/utils.py:create_cloned_field:108::create_cloned_field,code:fastapi/utils.py:create_cloned_field:108,create_cloned_field,Function,0.004105001566017429,0.0,2,1,10
43,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/utils.py:create_model_field:62::create_model_field,code:fastapi/utils.py:create_model_field:62,create_model_field,Function,0.00759474030993739,0.0,3,0,0
15,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,,,,code:fastapi/utils.py:deep_dict_update:187::deep_dict_update,code:fastapi/utils.py:deep_dict_update:187,deep_dict_update,Function,0.0034726489891529705,0.0,1,0,0
12,1.0,5,0,3,3,0,0,0,8,0.08196721311475409,0.06557377049180328,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/utils.py:generate_operation_id_for_path:164::generate_operation_id_for_path,code:fastapi/utils.py:generate_operation_id_for_path:164,generate_operation_id_for_path,Function,0.0027645764221768824,0.0,0,0,3
5,2.0,5,0,3,3,0,0,0,11,0.08333333333333333,0.06666666666666667,0.0,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/utils.py:generate_unique_id:179::generate_unique_id,code:fastapi/utils.py:generate_unique_id:179,generate_unique_id,Function,0.0027645764221768824,0.0,0,0,3
1,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,,,,code:fastapi/utils.py:get_path_param_names:58::get_path_param_names,code:fastapi/utils.py:get_path_param_names:58,get_path_param_names,Function,0.0027645764221768824,0.0,0,0,0
13,3.0,6,1,1,1,1,1,0,7,0.015151515151515152,0.015151515151515152,0.0,0,0,1,1,0,0.0,0.0,0.0,code:fastapi/utils.py:get_value_or_default:205::get_value_or_default,code:fastapi/utils.py:get_value_or_default:205,get_value_or_default,Function,0.005176618936895648,0.0,2,0,1
14,3.0,6,2,1,1,2,0,0,7,0.2127659574468085,0.1276595744680851,0.07142857142857142,0,0,0,1,0,0.0,0.0,0.0,code:fastapi/utils.py:is_body_allowed_for_status_code:41::is_body_allowed_for_status_code,code:fastapi/utils.py:is_body_allowed_for_status_code:41,is_body_allowed_for_status_code,Function,0.005810237217187543,0.0,5,0,1
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,file:fastapi/applications.py::applications.py,file:fastapi/applications.py,applications.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/encoders.py::encoders.py,file:fastapi/encoders.py,encoders.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,file:fastapi/exception_handlers.py::exception_handlers.py,file:fastapi/exception_handlers.py,exception_handlers.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/exceptions.py::exceptions.py,file:fastapi/exceptions.py,exceptions.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,file:fastapi/logger.py::logger.py,file:fastapi/logger.py,logger.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/__init__.py::__init__.py,file:fastapi/middleware/__init__.py,__init__.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/asyncexitstack.py::asyncexitstack.py,file:fastapi/middleware/asyncexitstack.py,asyncexitstack.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/cors.py::cors.py,file:fastapi/middleware/cors.py,cors.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/gzip.py::gzip.py,file:fastapi/middleware/gzip.py,gzip.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/httpsredirect.py::httpsredirect.py,file:fastapi/middleware/httpsredirect.py,httpsredirect.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/trustedhost.py::trustedhost.py,file:fastapi/middleware/trustedhost.py,trustedhost.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/middleware/wsgi.py::wsgi.py,file:fastapi/middleware/wsgi.py,wsgi.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/openapi/__init__.py::__init__.py,file:fastapi/openapi/__init__.py,__init__.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/openapi/constants.py::constants.py,file:fastapi/openapi/constants.py,constants.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/openapi/docs.py::docs.py,file:fastapi/openapi/docs.py,docs.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,file:fastapi/openapi/models.py::models.py,file:fastapi/openapi/models.py,models.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,file:fastapi/openapi/utils.py::utils.py,file:fastapi/openapi/utils.py,utils.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/param_functions.py::param_functions.py,file:fastapi/param_functions.py,param_functions.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/params.py::params.py,file:fastapi/params.py,params.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/requests.py::requests.py,file:fastapi/requests.py,requests.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/responses.py::responses.py,file:fastapi/responses.py,responses.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/routing.py::routing.py,file:fastapi/routing.py,routing.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/security/__init__.py::__init__.py,file:fastapi/security/__init__.py,__init__.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/security/api_key.py::api_key.py,file:fastapi/security/api_key.py,api_key.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/security/base.py::base.py,file:fastapi/security/base.py,base.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/security/http.py::http.py,file:fastapi/security/http.py,http.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/security/oauth2.py::oauth2.py,file:fastapi/security/oauth2.py,oauth2.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/security/open_id_connect_url.py::open_id_connect_url.py,file:fastapi/security/open_id_connect_url.py,open_id_connect_url.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,file:fastapi/security/utils.py::utils.py,file:fastapi/security/utils.py,utils.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/staticfiles.py::staticfiles.py,file:fastapi/staticfiles.py,staticfiles.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/templating.py::templating.py,file:fastapi/templating.py,templating.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/testclient.py::testclient.py,file:fastapi/testclient.py,testclient.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/types.py::types.py,file:fastapi/types.py,types.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,file:fastapi/utils.py::utils.py,file:fastapi/utils.py,utils.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,file:fastapi/websockets.py::websockets.py,file:fastapi/websockets.py,websockets.py,File,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,folder:fastapi::fastapi,folder:fastapi,fastapi,Folder,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,folder:fastapi/middleware::middleware,folder:fastapi/middleware,middleware,Folder,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,folder:fastapi/openapi::openapi,folder:fastapi/openapi,openapi,Folder,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,folder:fastapi/security::security,folder:fastapi/security,security,Folder,0.0027645764221768824,0.0,0,0,0
0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,workspace:root::fastapi,workspace:root,fastapi,Workspace,0.0027645764221768824,0.0,0,0,0
